Volume,Budget,Year,Credit_limit,Product_type,Legalstatus,Payment_type
91.82,144.11,2020,1200,Diesel,Limited_Company,Direct_Debit
69.97,102.57,2020,500,Diesel,Limited_Company,Direct_Debit
121.73,178.04,2020,2250,Diesel,Limited_Company,Direct_Debit
191.5,299.66,2020,2400,Diesel,Limited_Company,Direct_Debit
64.82,100.79,2020,750,Diesel,Sole_Trader,Direct_Debit
29.02,64.34,2020,1000,Petrol,Partnership,Direct_Debit
40.24,64.08,2020,500,Diesel,Limited_Company,Direct_Debit
81.08,113.71,2020,1500,Diesel,Limited_Company,Direct_Debit
179.55,265.23,2020,4000,Diesel,Limited_Company,Direct_Debit
16.23,25.55,2020,1000,Diesel,Sole_Trader,Direct_Debit
51.32,93.2,2020,800,Petrol,Limited_Company,Direct_Debit
50.56,72.06,2020,500,Diesel,Limited_Company,Direct_Debit
146.99,216.75,2020,3000,Diesel,Limited_Company,Direct_Debit
37.26,56.32,2020,2000,Diesel,Sole_Trader,Direct_Debit
30.16,43.61,2020,500,Petrol,Limited_Company,Direct_Debit
54.07,88.21,2020,800,Diesel,Limited_Company,Direct_Debit
205.93,323.45,2020,3000,Diesel,Limited_Company,Direct_Debit
131,197.38,2020,1500,Diesel,Sole_Trader,Direct_Debit
82.12,123.27,2020,1000,Diesel,Limited_Company,Direct_Debit
39.54,61.73,2020,500,Diesel,Limited_Company,Direct_Debit
388.57,576.75,2020,3250,Diesel,Sole_Trader,Direct_Debit
44.85,66.79,2020,700,Diesel,Limited_Company,Direct_Debit
44.22,67.33,2020,500,Diesel,Sole_Trader,Direct_Debit
42.82,75.72,2020,400,Diesel,Sole_Trader,Direct_Debit
131.21,233.19,2020,1000,Diesel,Limited_Company,Direct_Debit
69.46,105.75,2020,500,Diesel,Sole_Trader,Direct_Debit
46.81,70.54,2020,1000,Diesel,Limited_Company,Direct_Debit
58.81,84.69,2020,400,Diesel,Limited_Company,Direct_Debit
58.61,87.16,2020,500,Diesel,Sole_Trader,Direct_Debit
167.7,250.27,2020,4000,Diesel,Limited_Company,Direct_Debit
87.96,129.09,2020,2500,Diesel,Sole_Trader,Direct_Debit
15.98,25.03,2020,1000,Diesel,Limited_Company,Direct_Debit
291.29,432.35,2020,2400,Diesel,Limited_Company,Direct_Debit
56.65,82.35,2020,1000,Diesel,Limited_Company,Direct_Debit
72,105.28,2020,400,Diesel,Sole_Trader,Direct_Debit
50.21,78.21,2020,500,Diesel,Limited_Company,Direct_Debit
116.31,181.91,2020,1000,Diesel,Limited_Company,Direct_Debit
43.91,69.4,2020,3250,Diesel,Limited_Company,Direct_Debit
159.07,245.94,2020,500,Diesel,Limited_Company,Direct_Debit
41.02,62.93,2020,500,Diesel,Sole_Trader,Direct_Debit
67.33,98.71,2020,500,Diesel,Limited_Company,Direct_Debit
251.99,411.87,2020,4500,Diesel,Limited_Company,Direct_Debit
11.32,20.93,2020,1500,Diesel,Limited_Company,Direct_Debit
32.64,52.06,2020,400,Diesel,Sole_Trader,Direct_Debit
102.21,153.76,2020,1250,Diesel,Limited_Company,Direct_Debit
170.61,260.5,2020,2000,Diesel,Limited_Company,Direct_Debit
120.25,172.54,2020,1500,Diesel,Sole_Trader,Direct_Debit
126.68,188.67,2020,1000,Diesel,Sole_Trader,Direct_Debit
47.65,75.02,2020,750,Diesel,Limited_Company,Direct_Debit
48.2,76.52,2020,400,Diesel,Sole_Trader,Direct_Debit
342.71,495.66,2020,1000,Diesel,Sole_Trader,Direct_Debit
63.47,102.69,2020,1200,Diesel,Sole_Trader,Direct_Debit
101.33,187.53,2020,2500,Diesel,Limited_Company,Direct_Debit
117.57,175.83,2020,1000,Petrol,Sole_Trader,Direct_Debit
118.32,170.39,2020,4000,Diesel,Sole_Trader,Direct_Debit
38.48,58.33,2020,400,Diesel,Limited_Company,Direct_Debit
73.03,112.21,2020,2000,Diesel,Sole_Trader,Direct_Debit
183.83,287.64,2020,4500,Diesel,Limited_Company,Direct_Debit
197.15,288.74,2020,2250,Diesel,Sole_Trader,Direct_Debit
104,168.7,2020,1500,Petrol,Limited_Company,Direct_Debit
66.81,101.55,2020,1000,Diesel,Limited_Company,Direct_Debit
120.77,200.89,2020,4500,Petrol,Limited_Company,Direct_Debit
61.5,89.87,2020,800,Diesel,Limited_Company,Direct_Debit
38.32,56.91,2020,400,Diesel,Sole_Trader,Direct_Debit
78.97,115.72,2020,500,Diesel,Sole_Trader,Direct_Debit
128.49,185.36,2020,1500,Diesel,Limited_Company,Direct_Debit
81.81,200.42,2020,1200,Diesel,Limited_Company,Direct_Debit
100.81,161.13,2020,1200,Diesel,Limited_Company,Direct_Debit
113.02,167.57,2020,2000,Diesel,Limited_Company,Direct_Debit
21.52,31.57,2020,500,Diesel,Limited_Company,Direct_Debit
66.31,100.22,2020,1000,Diesel,Sole_Trader,Direct_Debit
7.91,13.6,2020,3000,Diesel,Limited_Company,Direct_Debit
46.24,70.1,2020,500,Diesel,Limited_Company,Direct_Debit
78.7,116.68,2020,500,Diesel,Limited_Company,Direct_Debit
30.87,46.79,2020,1000,Diesel,Sole_Trader,Direct_Debit
14.63,20.84,2020,1800,Petrol,Limited_Company,Direct_Debit
88.74,143.44,2020,1000,Diesel,Limited_Company,Direct_Debit
101.36,144.45,2020,1000,Diesel,Limited_Company,Direct_Debit
53.79,85.13,2020,500,Diesel,Limited_Company,Direct_Debit
52.68,83.37,2020,750,Diesel,Limited_Company,Direct_Debit
157.78,245.3,2020,2000,Diesel,Limited_Company,Direct_Debit
71.4,104.07,2020,1000,Diesel,Limited_Company,Direct_Debit
66.86,99.75,2020,2000,Diesel,Limited_Company,Direct_Debit
174.78,269.62,2020,3000,Diesel,Limited_Company,Direct_Debit
30.34,46.62,2020,1250,Diesel,Limited_Company,Direct_Debit
39.86,64.55,2020,500,Diesel,Sole_Trader,Direct_Debit
34.6,63.55,2020,400,Diesel,Sole_Trader,Direct_Debit
154.37,238.19,2020,2000,Diesel,Limited_Company,Direct_Debit
46.44,68.99,2020,750,Diesel,Limited_Company,Direct_Debit
256.03,404.34,2020,3000,Diesel,Limited_Company,Direct_Debit
280.96,492.31,2020,4800,Diesel,Limited_Company,Direct_Debit
27.06,41.58,2020,500,Diesel,Limited_Company,Direct_Debit
66.05,101.91,2020,1500,Diesel,Limited_Company,Direct_Debit
21.6,31.3,2020,600,Diesel,Sole_Trader,Direct_Debit
38.62,56.33,2020,1500,Diesel,Sole_Trader,Direct_Debit
118.31,181.32,2020,2000,Diesel,Limited_Company,Direct_Debit
176.72,268.74,2020,4000,Diesel,Limited_Company,Direct_Debit
135.45,211.17,2020,2000,Diesel,Limited_Company,Direct_Debit
48.4,76.03,2020,2000,Diesel,Limited_Company,Direct_Debit
53.18,82.73,2020,800,Diesel,Sole_Trader,Direct_Debit
40.57,62.69,2020,400,Diesel,Sole_Trader,Direct_Debit
24.77,62.72,2020,1250,Diesel,Sole_Trader,Direct_Debit
57.63,85.7,2020,1500,Diesel,Limited_Company,Direct_Debit
205.12,327.29,2020,1500,Diesel,Limited_Company,Direct_Debit
38.22,58.98,2020,500,Diesel,Limited_Company,Direct_Debit
47.97,75.27,2020,650,Diesel,Limited_Company,Direct_Debit
211.22,325.26,2020,3000,Diesel,Limited_Company,Direct_Debit
11.17,16.73,2020,1000,Diesel,Limited_Company,Direct_Debit
48.16,77.78,2020,1000,Diesel,Limited_Company,Direct_Debit
291.99,445.85,2020,2500,Diesel,Limited_Company,Direct_Debit
66.19,99.89,2020,500,Diesel,Limited_Company,Direct_Debit
65.25,97.26,2020,2500,Diesel,Limited_Company,Direct_Debit
110.82,159.95,2020,1000,Diesel,Limited_Company,Direct_Debit
51.99,75.28,2020,500,Diesel,Sole_Trader,Direct_Debit
64.42,99.41,2020,500,Diesel,Sole_Trader,Direct_Debit
89.53,143.59,2020,1800,Diesel,Limited_Company,Direct_Debit
55.89,87.04,2020,650,Diesel,Limited_Company,Direct_Debit
52.09,77.07,2020,1500,Diesel,Limited_Company,Direct_Debit
68.49,102.57,2020,1000,Diesel,Limited_Company,Direct_Debit
51.22,79.59,2020,500,Diesel,Limited_Company,Direct_Debit
113.89,166.96,2020,2000,Diesel,Limited_Company,Direct_Debit
110.81,174.57,2020,2000,Diesel,Limited_Company,Direct_Debit
34,49.37,2020,600,Diesel,Sole_Trader,Direct_Debit
8.58,12.51,2020,600,Petrol,Limited_Company,Direct_Debit
109.45,180.11,2020,2500,Diesel,Limited_Company,Direct_Debit
62.1,96.25,2020,500,Diesel,Limited_Company,Direct_Debit
45.12,77.6,2020,750,Diesel,Limited_Company,Direct_Debit
53.79,84.95,2020,500,Diesel,Limited_Company,Direct_Debit
26.81,41.08,2020,500,Petrol,Limited_Company,Direct_Debit
159.74,248.77,2020,2000,Diesel,Limited_Company,Direct_Debit
16.18,24.81,2020,500,Diesel,Sole_Trader,Direct_Debit
295.8,469.12,2020,2500,Diesel,Limited_Company,Direct_Debit
134.72,203.47,2020,2000,Diesel,Limited_Company,Direct_Debit
53.51,78.72,2020,1500,Diesel,Limited_Company,Direct_Debit
37.86,54.51,2020,500,Diesel,Sole_Trader,Direct_Debit
59.19,87.44,2020,2000,Diesel,Limited_Company,Direct_Debit
386.54,548.81,2020,4500,Diesel,Sole_Trader,Direct_Debit
74.17,113.39,2020,1000,Diesel,Sole_Trader,Direct_Debit
44.35,68.35,2020,1000,Diesel,Sole_Trader,Direct_Debit
20.01,28.99,2020,2000,Petrol,Limited_Company,Direct_Debit
247.2,369.64,2020,2500,Diesel,Limited_Company,Direct_Debit
231.08,371.5,2020,2500,Diesel,Limited_Company,Direct_Debit
66.52,104.54,2020,1000,Diesel,Limited_Company,Direct_Debit
198.11,302.98,2020,3000,Diesel,Limited_Company,Direct_Debit
20.5,30.19,2020,500,Petrol,Sole_Trader,Direct_Debit
223.86,348.25,2020,4000,Diesel,Limited_Company,Direct_Debit
228.15,352.46,2020,1600,Diesel,Limited_Company,Direct_Debit
201.67,308.81,2020,3000,Diesel,Limited_Company,Direct_Debit
38.73,58.77,2020,450,Diesel,Limited_Company,Direct_Debit
131.74,190.53,2020,2000,Diesel,Limited_Company,Direct_Debit
21.52,34.72,2020,500,Petrol,Limited_Company,Direct_Debit
21.89,33.43,2020,600,Diesel,Sole_Trader,Direct_Debit
74.21,110.79,2020,800,Diesel,Sole_Trader,Direct_Debit
44.83,68.43,2020,500,Diesel,Limited_Company,Direct_Debit
121.29,182.06,2020,1000,Petrol,Sole_Trader,Direct_Debit
64.55,99.85,2020,400,Diesel,Limited_Company,Direct_Debit
200.02,290.29,2020,500,Diesel,Limited_Company,Direct_Debit
125.9,195.49,2020,1500,Diesel,Limited_Company,Direct_Debit
59.66,84.93,2020,2000,Diesel,Limited_Company,Direct_Debit
39,57.16,2020,2500,Diesel,Limited_Company,Direct_Debit
25.16,37.51,2020,750,Petrol,Sole_Trader,Direct_Debit
38.89,54.64,2020,800,Petrol,Sole_Trader,Direct_Debit
71.01,114.3,2020,3500,Diesel,Limited_Company,Direct_Debit
48.17,81.87,2020,2500,Diesel,Sole_Trader,Direct_Debit
36.86,56.02,2020,2000,Petrol,Limited_Company,Direct_Debit
113.25,174.11,2020,1600,Diesel,Limited_Company,Direct_Debit
96.54,145.96,2020,4000,Diesel,Limited_Company,Direct_Debit
26.33,40.69,2020,500,Diesel,Sole_Trader,Direct_Debit
41,63.44,2020,1000,Diesel,Limited_Company,Direct_Debit
45.2,78.29,2021,1800,Diesel,Limited_Company,Direct_Debit
33.45,48.62,2021,1500,Petrol,Limited_Company,Direct_Debit
61.51,98.08,2021,500,Diesel,Limited_Company,Direct_Debit
102.9,190.83,2021,2000,Diesel,Limited_Company,Direct_Debit
38.82,61.54,2021,1000,Diesel,Limited_Company,Direct_Debit
127.11,204.16,2021,800,Diesel,Limited_Company,Direct_Debit
49.4,70.5,2021,1000,Diesel,Sole_Trader,Direct_Debit
125.34,188.9,2021,1500,Diesel,Limited_Company,Direct_Debit
72.9,109.29,2021,400,Diesel,Limited_Company,Direct_Debit
69.13,105.29,2021,600,Diesel,Limited_Company,Direct_Debit
53.22,76.7,2021,500,Diesel,Limited_Company,Direct_Debit
126.31,191.78,2021,1200,Diesel,Limited_Company,Direct_Debit
618.75,933.23,2021,4500,Diesel,Limited_Company,Direct_Debit
221.87,325,2021,3600,Diesel,Limited_Company,Direct_Debit
28.62,50.61,2021,500,Diesel,Sole_Trader,Direct_Debit
37,53.97,2021,1000,Diesel,Sole_Trader,Direct_Debit
54.53,81.01,2021,750,Diesel,Limited_Company,Direct_Debit
61,94.14,2021,500,Diesel,Limited_Company,Direct_Debit
34.03,49.61,2021,1000,Petrol,Sole_Trader,Direct_Debit
27.34,43.42,2021,500,Diesel,Limited_Company,Direct_Debit
38.35,58.45,2021,400,Diesel,Limited_Company,Direct_Debit
61.59,96.48,2021,500,Diesel,Limited_Company,Direct_Debit
20,28.59,2021,400,Diesel,Sole_Trader,Direct_Debit
250,373.1,2021,1000,Diesel,Sole_Trader,Direct_Debit
45.38,69.5,2021,2500,Diesel,Limited_Company,Direct_Debit
43.53,61.05,2021,1000,Diesel,Limited_Company,Direct_Debit
36.27,81.2,2021,750,Petrol,Limited_Company,Direct_Debit
88.05,134.2,2021,1500,Diesel,Limited_Company,Direct_Debit
47.21,67.28,2021,1500,Diesel,Sole_Trader,Direct_Debit
114,169.7,2021,1000,Diesel,Sole_Trader,Direct_Debit
92.67,132.77,2021,4500,Petrol,Limited_Company,Direct_Debit
50.46,74.96,2021,500,Diesel,Limited_Company,Direct_Debit
73.52,107.69,2021,500,Diesel,Limited_Company,Direct_Debit
35.45,55.24,2021,1000,Diesel,Limited_Company,Direct_Debit
87.24,132.26,2021,1000,Diesel,Limited_Company,Direct_Debit
62.1,89.09,2021,750,Diesel,Limited_Company,Direct_Debit
16.28,23.22,2021,1800,Diesel,Limited_Company,Direct_Debit
57.91,88.19,2021,2000,Diesel,Limited_Company,Direct_Debit
52.11,79.95,2021,1000,Diesel,Limited_Company,Direct_Debit
43.98,67.79,2021,500,Diesel,Sole_Trader,Direct_Debit
100.08,147.88,2021,1000,Diesel,Limited_Company,Direct_Debit
53.85,83.42,2021,1000,Diesel,Limited_Company,Direct_Debit
137.33,212.56,2021,3000,Diesel,Limited_Company,Direct_Debit
33.09,51.61,2021,750,Diesel,Limited_Company,Direct_Debit
107.17,150.31,2021,4500,Petrol,Limited_Company,Direct_Debit
60.34,88.89,2021,1000,Diesel,Limited_Company,Direct_Debit
47.65,66.83,2021,1500,Diesel,Limited_Company,Direct_Debit
86.26,133.3,2021,1000,Diesel,Limited_Company,Direct_Debit
14.28,28.55,2021,600,Diesel,Sole_Trader,Direct_Debit
54.98,88.61,2021,1000,Diesel,Limited_Company,Direct_Debit
42.32,64.15,2021,500,Diesel,Limited_Company,Direct_Debit
59.65,116.15,2021,1200,Diesel,Sole_Trader,Direct_Debit
123.03,175.96,2021,2000,Diesel,Sole_Trader,Direct_Debit
37.85,57.85,2021,750,Diesel,Limited_Company,Direct_Debit
353.61,542.12,2021,3200,Diesel,Limited_Company,Direct_Debit
49.34,79.3,2021,650,Diesel,Limited_Company,Direct_Debit
56.29,85.72,2021,600,Diesel,Limited_Company,Direct_Debit
199.9,294.91,2021,500,Diesel,Limited_Company,Direct_Debit
33.41,50.03,2021,1000,Diesel,Limited_Company,Direct_Debit
79.17,122.9,2021,1800,Diesel,Limited_Company,Direct_Debit
52.14,80.34,2021,500,Diesel,Limited_Company,Direct_Debit
60.22,147.47,2021,500,Diesel,Limited_Company,Direct_Debit
74.52,115.52,2021,1000,Diesel,Limited_Company,Direct_Debit
80.11,145,2021,2000,Diesel,Limited_Company,Direct_Debit
31.08,48,2021,750,Diesel,Sole_Trader,Direct_Debit
48.14,71.78,2021,1100,Diesel,Limited_Company,Direct_Debit
462.32,751.83,2021,4500,Diesel,Limited_Company,Direct_Debit
47.06,72.86,2021,400,Diesel,Limited_Company,Direct_Debit
51.7,79.23,2021,1000,Diesel,Limited_Company,Direct_Debit
143.93,214.05,2021,2000,Diesel,Sole_Trader,Direct_Debit
46.61,68.18,2021,3000,Diesel,Limited_Company,Direct_Debit
63.14,89.99,2021,1000,Diesel,Sole_Trader,Direct_Debit
89.63,127.62,2021,800,Diesel,Limited_Company,Direct_Debit
22.56,31.94,2021,2000,Petrol,Limited_Company,Direct_Debit
70.01,101.71,2021,500,Diesel,Sole_Trader,Direct_Debit
38.76,58.5,2021,500,Diesel,Limited_Company,Direct_Debit
124.91,199.44,2021,1000,Diesel,Limited_Company,Direct_Debit
42.79,65.35,2021,1000,Diesel,Limited_Company,Direct_Debit
52.59,80.38,2021,750,Diesel,Limited_Company,Direct_Debit
97.79,151.8,2021,3900,Diesel,Limited_Company,Direct_Debit
129.91,184.7,2021,1000,Diesel,Limited_Company,Direct_Debit
129.43,200.4,2021,1350,Diesel,Sole_Trader,Direct_Debit
65.16,101.31,2021,1000,Diesel,Sole_Trader,Direct_Debit
46.29,95.15,2021,1000,Diesel,Limited_Company,Direct_Debit
32.01,45.59,2021,1250,Petrol,Limited_Company,Direct_Debit
99.91,157,2021,1500,Diesel,Limited_Company,Direct_Debit
66.93,102.09,2021,500,Diesel,Limited_Company,Direct_Debit
32.29,51.38,2021,500,Diesel,Limited_Company,Direct_Debit
51.71,81.67,2021,500,Diesel,Limited_Company,Direct_Debit
480.1,728.56,2021,4500,Diesel,Limited_Company,Direct_Debit
70.16,156.09,2021,750,Diesel,Sole_Trader,Direct_Debit
168.49,281.67,2021,1200,Petrol,Limited_Company,Direct_Debit
63.72,91.92,2021,1000,Diesel,Sole_Trader,Direct_Debit
112.38,171.24,2021,800,Diesel,Limited_Company,Direct_Debit
53.79,83.77,2021,2000,Diesel,Limited_Company,Direct_Debit
1,21.24,2021,625,Diesel,Limited_Company,Direct_Debit
75.31,116.67,2021,575,Diesel,Limited_Company,Direct_Debit
29.67,45.23,2021,500,Diesel,Limited_Company,Direct_Debit
517.48,735.49,2021,3000,Diesel,Sole_Trader,Direct_Debit
35.88,55.28,2021,750,Diesel,Limited_Company,Direct_Debit
91.78,168.81,2021,1000,Diesel,Sole_Trader,Direct_Debit
24.31,36.86,2021,500,Diesel,Limited_Company,Direct_Debit
69.93,117.73,2021,2000,Diesel,Sole_Trader,Direct_Debit
752.79,1121.29,2021,4000,Diesel,Limited_Company,Direct_Debit
350,517.97,2021,1500,Diesel,Limited_Company,Direct_Debit
142.42,224.9,2021,2250,Diesel,Limited_Company,Direct_Debit
50.03,98.01,2021,500,Diesel,Limited_Company,Direct_Debit
72.65,103.78,2021,800,Diesel,Sole_Trader,Direct_Debit
207.01,327.44,2021,3000,Diesel,Limited_Company,Direct_Debit
60.35,92.3,2021,2000,Diesel,Limited_Company,Direct_Debit
65.71,121.53,2021,650,Diesel,Limited_Company,Direct_Debit
155.37,225.92,2021,1500,Petrol,Limited_Company,Direct_Debit
325,465.82,2021,1200,Diesel,Sole_Trader,Direct_Debit
74.61,120.36,2021,1250,Diesel,Sole_Trader,Direct_Debit
136.62,207.15,2021,1000,Diesel,Sole_Trader,Direct_Debit
202.5,289.62,2021,1500,Diesel,Limited_Company,Direct_Debit
76.8,115.72,2021,1000,Diesel,Limited_Company,Direct_Debit
80.76,125.48,2021,1000,Diesel,Limited_Company,Direct_Debit
43.99,66.68,2021,1000,Diesel,Limited_Company,Direct_Debit
78.54,118.84,2021,1000,Diesel,Limited_Company,Direct_Debit
48.68,72.9,2021,1000,Diesel,Limited_Company,Direct_Debit
220.69,323.54,2021,4000,Diesel,Limited_Company,Direct_Debit
66.74,99.7,2021,600,Diesel,Limited_Company,Direct_Debit
158.43,236.68,2021,1500,Diesel,Sole_Trader,Direct_Debit
57.85,85.39,2021,1000,Diesel,Limited_Company,Direct_Debit
183.19,300.68,2021,3000,Diesel,Limited_Company,Direct_Debit
64.36,101.19,2021,500,Diesel,Limited_Company,Direct_Debit
20,30.05,2021,3750,Diesel,Sole_Trader,Direct_Debit
156.36,245.62,2021,2250,Diesel,Sole_Trader,Direct_Debit
46.57,70.85,2021,1200,Diesel,Sole_Trader,Direct_Debit
49.49,70.24,2021,500,Diesel,Sole_Trader,Direct_Debit
26.62,40,2021,500,Diesel,Sole_Trader,Direct_Debit
22.56,34.6,2021,1000,Diesel,Limited_Company,Direct_Debit
60.64,91.92,2021,500,Diesel,Limited_Company,Direct_Debit
225.04,325.88,2021,1000,Diesel,Sole_Trader,Direct_Debit
99.99,143.3,2021,500,Diesel,Limited_Company,Direct_Debit
25.41,36.76,2021,500,Diesel,Limited_Company,Direct_Debit
189.56,291.72,2021,3000,Diesel,Limited_Company,Direct_Debit
110.6,162.15,2021,1200,Diesel,Limited_Company,Direct_Debit
30.07,45.08,2021,1300,Diesel,Limited_Company,Direct_Debit
55.03,83.38,2021,400,Diesel,Limited_Company,Direct_Debit
43.27,65.7,2021,500,Diesel,Limited_Company,Direct_Debit
53.86,81.2,2021,450,Diesel,Limited_Company,Direct_Debit
55.16,88.98,2021,1000,Diesel,Limited_Company,Direct_Debit
433.55,616.55,2021,4000,Diesel,Sole_Trader,Direct_Debit
26.2,39.68,2021,1000,Diesel,Sole_Trader,Direct_Debit
120.52,190.22,2021,3750,Diesel,Sole_Trader,Direct_Debit
42.28,67.49,2021,1500,Diesel,Limited_Company,Direct_Debit
134.34,216.11,2021,4000,Diesel,Limited_Company,Direct_Debit
167.11,251.53,2021,4000,Diesel,Sole_Trader,Direct_Debit
37.46,54.39,2021,500,Petrol,Limited_Company,Direct_Debit
295.68,428.91,2021,4000,Diesel,Sole_Trader,Direct_Debit
207.92,316.46,2021,1200,Diesel,Sole_Trader,Direct_Debit
32.28,49.38,2021,400,Diesel,Sole_Trader,Direct_Debit
299.27,451.38,2021,3600,Diesel,Sole_Trader,Direct_Debit
120.25,182.8,2021,3000,Diesel,Limited_Company,Direct_Debit
162.97,264.76,2021,1600,Diesel,Limited_Company,Direct_Debit
92.12,143.18,2021,1000,Diesel,Limited_Company,Direct_Debit
199.34,296.53,2021,2800,Diesel,Limited_Company,Direct_Debit
51.55,72.43,2021,400,Diesel,Sole_Trader,Direct_Debit
47.65,73.2,2021,1000,Diesel,Limited_Company,Direct_Debit
82.7,131.7,2021,1800,Diesel,Limited_Company,Direct_Debit
188.17,270.38,2021,3000,Diesel,Limited_Company,Direct_Debit
32,61.67,2021,400,Diesel,Limited_Company,Direct_Debit
147,220.85,2021,1500,Diesel,Sole_Trader,Direct_Debit
71.2,131.12,2021,800,Diesel,Limited_Company,Direct_Debit
46.99,72.37,2021,1000,Diesel,Sole_Trader,Direct_Debit
16.3,24.38,2021,1000,Diesel,Limited_Company,Direct_Debit
102.95,156.75,2021,2000,Diesel,Limited_Company,Direct_Debit
8.68,12.58,2021,400,Diesel,Limited_Company,Direct_Debit
22.12,32.09,2021,600,Diesel,Limited_Company,Direct_Debit
65.69,98.57,2021,800,Diesel,Sole_Trader,Direct_Debit
47.8,73.21,2021,500,Diesel,Sole_Trader,Direct_Debit
42.58,63.19,2021,750,Diesel,Limited_Company,Direct_Debit
51.05,73.72,2021,500,Diesel,Limited_Company,Direct_Debit
570.01,819.87,2021,2000,Diesel,Limited_Company,Direct_Debit
173.74,260.28,2021,1200,Diesel,Limited_Company,Direct_Debit
99.81,148.68,2021,2000,Diesel,Limited_Company,Direct_Debit
61.02,90.1,2021,500,Diesel,Limited_Company,Direct_Debit
129.09,201.9,2021,3750,Diesel,Limited_Company,Direct_Debit
53.15,75.25,2021,500,Petrol,Limited_Company,Direct_Debit
167.71,303.66,2021,2400,Diesel,Limited_Company,Direct_Debit
305,439.26,2021,1950,Diesel,Limited_Company,Direct_Debit
250,365.63,2021,1000,Diesel,Limited_Company,Direct_Debit
64.87,102.77,2021,600,Diesel,Limited_Company,Direct_Debit
36.98,55.83,2021,400,Diesel,Limited_Company,Direct_Debit
96.97,143.07,2021,800,Diesel,Sole_Trader,Direct_Debit
108.86,165.63,2021,1000,Diesel,Limited_Company,Direct_Debit
62.05,98.55,2021,400,Diesel,Limited_Company,Direct_Debit
72.61,109.98,2021,500,Diesel,Limited_Company,Direct_Debit
45.06,71.82,2021,500,Diesel,Partnership,Direct_Debit
169.09,256.93,2021,1500,Diesel,Limited_Company,Direct_Debit
419.19,680.97,2021,4500,Diesel,Limited_Company,Direct_Debit
